id,name,tile,cloud_cover,s3path,quantity
21db2d32-c467-4e9a-8a5c-414c76fbcf1d,S2A_MSIL1C_20160829T105032_N0500_R051_T31UET_20231030T213509.SAFE,T31UET,24.5655588402162,/eodata/Sentinel-2/MSI/L1C_N0500/2016/08/29/S2A_MSIL1C_20160829T105032_N0500_R051_T31UET_20231030T213509.SAFE,chlorophyll_a
8359da71-bf95-48cd-b4c6-c36dce904e59,S2A_MSIL1C_20170516T105031_N0500_R051_T31UES_20231113T052002.SAFE,T31UES,43.1818806175162,/eodata/Sentinel-2/MSI/L1C_N0500/2017/05/16/S2A_MSIL1C_20170516T105031_N0500_R051_T31UES_20231113T052002.SAFE,chlorophyll_a
7a4f7ba5-7964-4b5e-a3b9-4cc32cf15d51,S2A_MSIL1C_20180723T105621_N0500_R094_T31UES_20230804T115123.SAFE,T31UES,0.302442695068303,/eodata/Sentinel-2/MSI/L1C_N0500/2018/07/23/S2A_MSIL1C_20180723T105621_N0500_R094_T31UES_20230804T115123.SAFE,chlorophyll_a
148b6d34-b296-416c-bc1a-aadac89d9663,S2A_MSIL1C_20180723T105621_N0500_R094_T31UET_20230804T115123.SAFE,T31UET,0.981173417036533,/eodata/Sentinel-2/MSI/L1C_N0500/2018/07/23/S2A_MSIL1C_20180723T105621_N0500_R094_T31UET_20230804T115123.SAFE,chlorophyll_a
688cedff-d41b-45cd-9d8f-2b47e957a54a,S2A_MSIL1C_20181018T105031_N0500_R051_T31UES_20230818T191444.SAFE,T31UES,50.2055898951895,/eodata/Sentinel-2/MSI/L1C_N0500/2018/10/18/S2A_MSIL1C_20181018T105031_N0500_R051_T31UES_20230818T191444.SAFE,chlorophyll_a
ad809de0-4121-4294-8368-ded7129b39bb,S2A_MSIL1C_20181018T105031_N0500_R051_T31UET_20230818T191444.SAFE,T31UET,28.6993938308101,/eodata/Sentinel-2/MSI/L1C_N0500/2018/10/18/S2A_MSIL1C_20181018T105031_N0500_R051_T31UET_20230818T191444.SAFE,chlorophyll_a
6bacf59b-2121-4b0e-a4b6-e89c6ad7fa76,S2A_MSIL1C_20190225T105021_N0500_R051_T31UET_20221126T021347.SAFE,T31UET,0.0436859864433097,/eodata/Sentinel-2/MSI/L1C_N0500/2019/02/25/S2A_MSIL1C_20190225T105021_N0500_R051_T31UET_20221126T021347.SAFE,chlorophyll_a
1b360ab2-2809-492d-8124-9c4175f446b9,S2A_MSIL1C_20190725T105031_N0500_R051_T31UES_20221218T173008.SAFE,T31UES,7.74979498342266,/eodata/Sentinel-2/MSI/L1C_N0500/2019/07/25/S2A_MSIL1C_20190725T105031_N0500_R051_T31UES_20221218T173008.SAFE,chlorophyll_a
579d1e6e-ebef-4c9a-8b87-fff751839516,S2A_MSIL1C_20190725T105031_N0500_R051_T31UET_20221218T173008.SAFE,T31UET,1.18880826540058,/eodata/Sentinel-2/MSI/L1C_N0500/2019/07/25/S2A_MSIL1C_20190725T105031_N0500_R051_T31UET_20221218T173008.SAFE,chlorophyll_a
0442e038-5e6b-4aae-a55a-3d12bff87363,S2A_MSIL1C_20191112T105301_N0500_R051_T31UES_20230610T210146.SAFE,T31UES,21.7038131923915,/eodata/Sentinel-2/MSI/L1C_N0500/2019/11/12/S2A_MSIL1C_20191112T105301_N0500_R051_T31UES_20230610T210146.SAFE,chlorophyll_a
122ae83b-5f23-47d2-a136-63e96cea334c,S2A_MSIL1C_20200420T105031_N0500_R051_T31UET_20230523T142945.SAFE,T31UET,0.0,/eodata/Sentinel-2/MSI/L1C_N0500/2020/04/20/S2A_MSIL1C_20200420T105031_N0500_R051_T31UET_20230523T142945.SAFE,chlorophyll_a
31f0cc88-28b2-4118-9fb8-be4810b27b63,S2A_MSIL1C_20200831T105621_N0500_R094_T31UET_20230413T064753.SAFE,T31UET,43.1539032121499,/eodata/Sentinel-2/MSI/L1C_N0500/2020/08/31/S2A_MSIL1C_20200831T105621_N0500_R094_T31UET_20230413T064753.SAFE,chlorophyll_a
93f5208a-7285-44e4-825d-76a5ea584f17,S2A_MSIL1C_20200917T105031_N0500_R051_T31UES_20230417T063823.SAFE,T31UES,0.09647944101048109,/eodata/Sentinel-2/MSI/L1C_N0500/2020/09/17/S2A_MSIL1C_20200917T105031_N0500_R051_T31UES_20230417T063823.SAFE,chlorophyll_a
7870c282-8ba1-4f3e-afb7-3c9391f2a7c0,S2A_MSIL1C_20210125T105331_N0500_R051_T31UET_20230528T204208.SAFE,T31UET,11.540864164352502,/eodata/Sentinel-2/MSI/L1C_N0500/2021/01/25/S2A_MSIL1C_20210125T105331_N0500_R051_T31UET_20230528T204208.SAFE,chlorophyll_a
91cdb9b5-477b-451b-ab4c-565edcc1e13c,S2A_MSIL1C_20220103T110441_N0510_R094_T31UET_20240423T041619.SAFE,T31UET,27.3365297265006,/eodata/Sentinel-2/MSI/L1C_N0500/2022/01/03/S2A_MSIL1C_20220103T110441_N0510_R094_T31UET_20240423T041619.SAFE,chlorophyll_a
f4d35771-d433-4782-b92a-d09b862d013d,S2A_MSIL1C_20220321T104731_N0510_R051_T31UET_20240530T011705.SAFE,T31UET,0.10164531637254,/eodata/Sentinel-2/MSI/L1C_N0500/2022/03/21/S2A_MSIL1C_20220321T104731_N0510_R051_T31UET_20240530T011705.SAFE,chlorophyll_a
6ba6c36b-d31e-4be1-9485-74592a075d54,S2A_MSIL1C_20220719T105041_N0510_R051_T31UES_20240705T083309.SAFE,T31UES,0.0,/eodata/Sentinel-2/MSI/L1C_N0500/2022/07/19/S2A_MSIL1C_20220719T105041_N0510_R051_T31UES_20240705T083309.SAFE,chlorophyll_a
5f318d77-f319-475b-9207-5cf1e763620f,S2A_MSIL1C_20220719T105041_N0510_R051_T31UET_20240705T083309.SAFE,T31UET,0.0,/eodata/Sentinel-2/MSI/L1C_N0500/2022/07/19/S2A_MSIL1C_20220719T105041_N0510_R051_T31UET_20240705T083309.SAFE,chlorophyll_a
1f4943c3-71eb-4e5f-8ef3-f6cd7cb1f803,S2A_MSIL1C_20220920T105741_N0510_R094_T31UET_20240729T061951.SAFE,T31UET,43.577569264526,/eodata/Sentinel-2/MSI/L1C_N0500/2022/09/20/S2A_MSIL1C_20220920T105741_N0510_R094_T31UET_20240729T061951.SAFE,chlorophyll_a
2032f590-6b16-4947-b49c-7854a8eca6b2,S2A_MSIL1C_20220927T104821_N0510_R051_T31UES_20240726T140625.SAFE,T31UES,48.7981426737138,/eodata/Sentinel-2/MSI/L1C_N0500/2022/09/27/S2A_MSIL1C_20220927T104821_N0510_R051_T31UES_20240726T140625.SAFE,chlorophyll_a
56a60693-e428-4ffd-9a09-433e40a873e0,S2A_MSIL1C_20230925T105801_N0510_R094_T31UET_20241027T023353.SAFE,T31UET,59.4343243587428,/eodata/Sentinel-2/MSI/L1C_N0500/2023/09/25/S2A_MSIL1C_20230925T105801_N0510_R094_T31UET_20241027T023353.SAFE,chlorophyll_a
a033c7c8-dcb9-4483-ac21-a96d4e5ef3b0,S2A_MSIL1C_20240422T105621_N0510_R094_T31UET_20240422T143855.SAFE,T31UET,56.16845702775,/eodata/Sentinel-2/MSI/L1C/2024/04/22/S2A_MSIL1C_20240422T105621_N0510_R094_T31UET_20240422T143855.SAFE,chlorophyll_a
bc788546-f719-4af5-96fd-0efd3278254e,S2A_MSIL1C_20240429T105031_N0510_R051_T31UET_20240429T125150.SAFE,T31UET,6.699662575771,/eodata/Sentinel-2/MSI/L1C/2024/04/29/S2A_MSIL1C_20240429T105031_N0510_R051_T31UET_20240429T125150.SAFE,chlorophyll_a
